ccode,cnumber,prereqs,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,199,null,
KINE,210,null,
KINE,213,null,
KINE,215,null,
KINE,216,null,
KINE,223,null,
KINE,223,null,
KINE,223,null,
KINE,223,null,
KINE,223,null,
KINE,223,null,
KINE,223,null,
KINE,223,null,
KINE,223,null,
KINE,223,null,
KINE,223,null,
KINE,223,null,
KINE,223,null,
KINE,223,null,
KINE,223,null,
KINE,223,null,
KINE,223,null,
KINE,223,null,
KINE,223,null,
KINE,223,null,
KINE,223,null,
KINE,223,null,
KINE,223,null,
KINE,282,null,
KINE,282,null,
KINE,305, NUTR 202 w/Min Grade D or NFSC 202 w/Min Grade D,
KINE,307,null,
KINE,312, KINE 215 w/Min Grade C,
KINE,314, KINE 215 w/Min Grade C,
KINE,318,null,
KINE,324,null,
KINE,325,null,
KINE,335, KINE 215 w/Min Grade C,
KINE,340, ( KINE 318 w/Min Grade C or KINE 320 w/Min Grade C ),
KINE,345, KINE 215 w/Min Grade C,
KINE,351, KINE 215 w/Min Grade C,
KINE,353, KINE 215 w/Min Grade C,
KINE,355, KINE 215 w/Min Grade C,
KINE,404,null,
KINE,406, BIOL 319 w/Min Grade C and PHYS 201 w/Min Grade C and BIOL 320 w/Min Grade C (concurrency),
KINE,407, KINE 406 w/Min Grade C (concurrency),
KINE,426, PHYS 201 w/Min Grade C and BIOL 319 w/Min Grade C and BIOL 320 w/Min Grade C,
KINE,427, BIOL 319 w/Min Grade C and BIOL 320 w/Min Grade C and PHYS 201 w/Min Grade C,
KINE,428, KINE 426 w/Min Grade C (concurrency) and PHYS 201 w/Min Grade C,
KINE,433, PHYS 201 w/Min Grade C and BIOL 319 w/Min Grade C and BIOL 320 w/Min Grade C,
KINE,435, KINE 433 w/Min Grade C (concurrency),
KINE,439, KINE 433 w/Min Grade C (concurrency),
KINE,483,null,
KINE,484, KINE 483 w/Min Grade C,
KINE,601,null,
KINE,614,null,
KINE,626,null,
KINE,629,null,
KINE,630,null,
KINE,637,null,
KINE,639,null,
KINE,647,null,
KINE,651,null,
KINE,681,null,
KINE,682,null,
LAND,101,null,
LAND,112, LAND 111 w/Min Grade D,
LAND,212, LAND 211 w/Min Grade D and LAND 231 w/Min Grade D,
LAND,232, LAND 211 w/Min Grade D and LAND 231 w/Min Grade D,
LAND,240,null,
LAND,241,null,
LAND,312, LAND 311 w/Min Grade D,
LAND,331, LAND 320 w/Min Grade D and LAND 330 w/Min Grade D,
LAND,412, LAND 312 w/Min Grade D,
LAND,431,null,
LAND,489,null,
LAND,489,null,
LAND,602, LAND 601 w/Min Grade D and LAND 622 w/Min Grade D,
LAND,614, LAND 612 w/Min Grade C,
LAND,621, LAND 620 w/Min Grade D,
LAND,630,null,
LAND,632,null,
LAND,640,null,
LAW,602,null,
LAW,603,null,
LAW,605,null,
LAW,607,null,
LAW,611,null,
LAW,612,null,
LAW,615,null,
LAW,618,null,
LAW,619,null,
LAW,620,null,
LAW,621,null,
LAW,623,null,
LAW,625,null,
LAW,626,null,
LAW,630,null,
LAW,635,null,
LAW,636,null,
LAW,639,null,
LAW,641,null,
LAW,642,null,
LAW,643,null,
LAW,645,null,
LAW,650,null,
LAW,652,null,
LAW,655,null,
LAW,657,null,
LAW,660,null,
LAW,661,null,
LAW,662,null,
LAW,667,null,
LAW,669,null,
LAW,671, LAW 621 w/Min Grade C,
LAW,677,null,
LAW,678,null,
LAW,679,null,
LAW,683,null,
LAW,687,null,
LAW,689,null,
LAW,689,null,
LAW,689,null,
LAW,689,null,
LAW,689,null,
LAW,689,null,
LAW,689,null,
LAW,689,null,
LAW,689,null,
LAW,689,null,
LAW,689,null,
LAW,689,null,
LAW,689,null,
LAW,689,null,
LAW,689,null,
LAW,694,null,
LAW,699,null,
LAW,7002,null,
LAW,7007,null,
LAW,7021,null,
LAW,705,null,
LAW,7065, LAW 7002 w/Min Grade D- and LAW 7017 w/Min Grade D-,
LAW,7076, LAW 7017 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,708,null,
LAW,7091, LAW 7002 w/Min Grade D- and LAW 7017 w/Min Grade D-,
LAW,7104, LAW 7042 w/Min Grade D- and LAW 7002 w/Min Grade D- or LAW 7017 w/Min Grade D-,
LAW,7120,null,
LAW,7125,null,
LAW,7154, LAW 7017 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7162,null,
LAW,717,null,
LAW,7174, LAW 7002 w/Min Grade D- and LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D-,
LAW,7196,null,
LAW,7277, LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D- and LAW 7017 w/Min Grade D-,
LAW,7313, LAW 7002 w/Min Grade D- and LAW 7017 w/Min Grade D-,
LAW,7334,null,
LAW,7362, LAW 7056 w/Min Grade D- and LAW 7017 w/Min Grade D- and LAW 7002 w/Min Grade D- and LAW 7032 w/Min Grade D-,
LAW,7368,null,
LAW,7383,null,
LAW,7383S,null,
LAW,740, LAW 630 w/Min Grade C,
LAW,7413,null,
LAW,7435, LAW 7056 w/Min Grade D- (concurrency),
LAW,7444, LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D- and LAW 7017 w/Min Grade D-,
LAW,745,null,
LAW,7458,null,
LAW,7484,null,
LAW,7489,null,
LAW,7492, LAW 7056 w/Min Grade D-,
LAW,7533, LAW 7032 w/Min Grade D-,
LAW,7548,null,
LAW,7550, LAW 7002 w/Min Grade D- and LAW 7017 w/Min Grade D-,
LAW,7552, LAW 7002 w/Min Grade D- and LAW 7017 w/Min Grade D-,
LAW,7557,null,
LAW,7588, LAW 7002 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7017 w/Min Grade D-,
LAW,7622,null,
LAW,764,null,
LAW,765,null,
LAW,7650,null,
LAW,766,null,
LAW,7707S,null,
LAW,771,null,
LAW,7725, LAW 7065 w/Min Grade D-,
LAW,7727, LAW 7056 w/Min Grade D-,
LAW,774,null,
LAW,7777, LAW 7065 w/Min Grade D- (concurrency),
LAW,7779, LAW 7076 w/Min Grade D- and LAW 7002 w/Min Grade D- and LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7174 w/Min Grade D- (concurrency),
LAW,7780,null,
LAW,7782,null,
LAW,7783, LAW 7032 w/Min Grade D-,
LAW,7786, LAW 7301 w/Min Grade D-,
LAW,7816,null,
LAW,7818,null,
LAW,7830,null,
LAW,7830,null,
LAW,7834,null,
LAW,7835,null,
LAW,7835,null,
LAW,7835,null,
LAW,7835,null,
LAW,7835,null,
LAW,7835,null,
LAW,7835,null,
LAW,7839,null,
LAW,7839,null,
LAW,7842,null,
LAW,7842,null,
LAW,7859, LAW 7091 w/Min Grade D- (concurrency),
LAW,786,null,
LAW,7862, LAW 7091 w/Min Grade D- (concurrency),
LAW,7864, LAW 7091 w/Min Grade D- (concurrency),
LAW,7865S, LAW 7091 w/Min Grade D- (concurrency),
LAW,7867, LAW 7091 w/Min Grade D- (concurrency),
LAW,7868, LAW 7091 w/Min Grade D- (concurrency),
LAW,7869, LAW 7091 w/Min Grade D- (concurrency),
LAW,7887S,null,
LAW,7890, LAW 7017 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7091 w/Min Grade D- (concurrency) and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D- and LAW 7010 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900,null,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7900, LAW 7017 w/Min Grade D- and LAW 7032 w/Min Grade D- and LAW 7002 w/Min Grade D-,
LAW,7910,null,
LAW,7911,null,
LAW,792,null,
LAW,7920,null,
LAW,7930,null,
LAW,7931,null,
LAW,7932,null,
LAW,7933,null,
LAW,7957S,null,
LAW,7960S,null,
LAW,7970S,null,
LAW,7972,null,
LDEV,650,null,
LDEV,651,null,
LDEV,660,null,
LDEV,661,null,
LDEV,667,null,
LDEV,668,null,
LDEV,684,null,
LDEV,685,null,
LDEV,688,null,
LDTC,613,null,
LDTC,621,null,
LDTC,654,null,
LING,489,null,
LMAS,201,null,
MASC,320, BIOL 111 w/Min Grade D and BIOL 113 w/Min Grade D and BIOL 123 w/Min Grade D and ( CHEM 106 w/Min Grade D and CHEM 116 w/Min Grade D ) and ( GEOL 101 w/Min Grade D or GEOG 203 w/Min Grade D ) and ( ASTR 101 w/Min Grade D and ASTR 102 w/Min Grade D ) and PHYS 205 w/Min Grade D,
MASC,351,null,
MASC,420, ( BIOL 111 w/Min Grade D or BIOL 113 w/Min Grade D ) and BIOL 123 w/Min Grade D and ( CHEM 106 w/Min Grade D and CHEM 116 w/Min Grade D ) and ( GEOL 101 w/Min Grade D or GEOG 203 w/Min Grade D ) and ( ASTR 101 w/Min Grade D and ASTR 102 w/Min Grade D ) and PHYS 205 w/Min Grade D,
MASC,450,null,
MATH,135,null,
MATH,136,null,
MATH,140,null,
MATH,142, MATH 140 w/Min Grade C or MATH 150 w/Min Grade C or MPL2|13 or MPTL|22 or MPTL2|18,
MATH,147, MATH 150 w/Min Grade C or MPTL|22,
MATH,148, MATH 147 w/Min Grade D or MATH 151 w/Min Grade D,
MATH,150,null,
MATH,151, MPTL|22 or MATH 150 w/Min Grade C,
MATH,152, MATH 151 w/Min Grade C or MATH 147 w/Min Grade C or MATH 171 w/Min Grade C,
MATH,167,null,
MATH,170, MATH 150 w/Min Grade D (concurrency) or MATH 171 w/Min Grade D (concurrency) or MATH 172 w/Min Grade D (concurrency),
MATH,171, MPTL|22 or MATH 150 w/Min Grade C,
MATH,172, MATH 147 w/Min Grade C or MATH 151 w/Min Grade C or MATH 171 w/Min Grade C,
MATH,172, MATH 147 w/Min Grade C or MATH 151 w/Min Grade C or MATH 171 w/Min Grade C,
MATH,221, ( MATH 148 w/Min Grade C or MATH 152 w/Min Grade C or MATH 172 w/Min Grade C ),
MATH,251, MATH 148 w/Min Grade D or MATH 152 w/Min Grade D or MATH 172 w/Min Grade D,
MATH,300, MATH 148 w/Min Grade C or MATH 152 w/Min Grade C or MATH 172 w/Min Grade C,
MATH,300, MATH 148 w/Min Grade C or MATH 152 w/Min Grade C or MATH 172 w/Min Grade C,
MATH,304, MATH 148 w/Min Grade D or MATH 152 w/Min Grade D or MATH 172 w/Min Grade D,
MATH,304, MATH 148 w/Min Grade D or MATH 152 w/Min Grade D or MATH 172 w/Min Grade D,
MATH,308, MATH 221 w/Min Grade D (concurrency) or MATH 251 w/Min Grade D (concurrency) or MATH 253 w/Min Grade D (concurrency),
MATH,308, MATH 221 w/Min Grade D (concurrency) or MATH 251 w/Min Grade D (concurrency) or MATH 253 w/Min Grade D (concurrency),
MATH,309, ( MATH 221 w/Min Grade D or MATH 251 w/Min Grade D or MATH 253 w/Min Grade D ) and ( MATH 308 w/Min Grade D (concurrency) ),
MATH,311, ( MATH 221 w/Min Grade D or MATH 251 w/Min Grade D or MATH 253 w/Min Grade D ) and ( MATH 308 w/Min Grade D (concurrency) ),
MATH,325, MATH 152 w/Min Grade D or MATH 172 w/Min Grade D,
MATH,365,null,
MATH,366, MATH 365 w/Min Grade C,
MATH,367, MATH 366 w/Min Grade C,
MATH,401, MATH 308 w/Min Grade C,
MATH,403, MATH 467 w/Min Grade C,
MATH,407, MATH 221 w/Min Grade D or MATH 251 w/Min Grade D or MATH 253 w/Min Grade D,
MATH,409, ( MATH 300 w/Min Grade D or MATH 220 w/Min Grade D ) and ( MATH 221 w/Min Grade D or MATH 251 w/Min Grade D or MATH 253 w/Min Grade D ),
MATH,409, ( MATH 300 w/Min Grade D or MATH 220 w/Min Grade D ) and ( MATH 221 w/Min Grade D or MATH 251 w/Min Grade D or MATH 253 w/Min Grade D ),
MATH,410, MATH 409 w/Min Grade C and ( MATH 304 w/Min Grade D or MATH 323 w/Min Grade D ),
MATH,411, MATH 221 w/Min Grade D or MATH 251 w/Min Grade D or MATH 253 w/Min Grade D,
MATH,412, MATH 308 w/Min Grade D,
MATH,414, MATH 304 w/Min Grade D or MATH 309 w/Min Grade D or MATH 311 w/Min Grade D or MATH 323 w/Min Grade D,
MATH,415, ( MATH 300 w/Min Grade D or MATH 220 w/Min Grade D ) and ( MATH 304 w/Min Grade D or MATH 309 w/Min Grade D or MATH 311 w/Min Grade D or MATH 323 w/Min Grade D ),
MATH,416, MATH 415 w/Min Grade D,
MATH,416, MATH 415 w/Min Grade D,
MATH,417, (   ( MATH 304 w/Min Grade D or MATH 309 w/Min Grade D or MATH 311 w/Min Grade D or MATH 323 w/Min Grade D ) and ( MATH 308 w/Min Grade D )   ),
MATH,419, MATH 411 w/Min Grade D or STAT 414 w/Min Grade D,
MATH,423, ( MATH 300 w/Min Grade D or MATH 220 w/Min Grade D or CSCE 222 w/Min Grade D ) and ( MATH 304 w/Min Grade D or MATH 323 w/Min Grade D ),
MATH,423, ( MATH 300 w/Min Grade D or MATH 220 w/Min Grade D or CSCE 222 w/Min Grade D ) and ( MATH 304 w/Min Grade D or MATH 323 w/Min Grade D ),
MATH,424, ( MATH 304 w/Min Grade D or MATH 309 w/Min Grade D or MATH 311 w/Min Grade D or MATH 323 w/Min Grade D ) and ( MATH 411 w/Min Grade D or STAT 414 w/Min Grade D ),
MATH,425, MATH 308 w/Min Grade D and ( MATH 411 w/Min Grade D or STAT 211 w/Min Grade D or STAT 414 w/Min Grade D ),
MATH,427, ( MATH 300 w/Min Grade D or MATH 220 w/Min Grade D ) and ( MATH 304 w/Min Grade D or MATH 323 w/Min Grade D ),
MATH,433, ( MATH 300 w/Min Grade D or MATH 220 w/Min Grade D or MATH 302 w/Min Grade D ) and ( MATH 304 w/Min Grade D or MATH 323 w/Min Grade D ),
MATH,442, (   ( MATH 304 w/Min Grade D or MATH 309 w/Min Grade D or MATH 311 w/Min Grade D or MATH 323 w/Min Grade D ) and ( MATH 308 w/Min Grade D )   ),
MATH,447, ( MATH 304 w/Min Grade D or MATH 309 w/Min Grade D or MATH 311 w/Min Grade D or MATH 323 w/Min Grade D ) and ( MATH 446 w/Min Grade D or ( MATH 410 w/Min Grade D and MATH 436 w/Min Grade D )   ),
MATH,447,undefined,
MATH,467, ( MATH 304 w/Min Grade C or MATH 309 w/Min Grade C or MATH 311 w/Min Grade C or MATH 323 w/Min Grade C or MATH 300 w/Min Grade C or MATH 220 w/Min Grade C ),
MATH,470, ( MATH 304 w/Min Grade D or MATH 309 w/Min Grade D or MATH 311 w/Min Grade D or MATH 323 w/Min Grade D ) and ( CSCE 110 w/Min Grade D or CSCE 111 w/Min Grade D or CSCE 120 w/Min Grade D or CSCE 206 w/Min Grade D or ENGR 102 w/Min Grade D or ENGR 112 w/Min Grade D ),
MATH,470, ( MATH 304 w/Min Grade D or MATH 309 w/Min Grade D or MATH 311 w/Min Grade D or MATH 323 w/Min Grade D ) and ( CSCE 110 w/Min Grade D or CSCE 111 w/Min Grade D or CSCE 120 w/Min Grade D or CSCE 206 w/Min Grade D or ENGR 102 w/Min Grade D or ENGR 112 w/Min Grade D ),
MATH,471, MATH 470 w/Min Grade D,
MATH,482, MATH 409 w/Min Grade D (concurrency) or MATH 415 w/Min Grade D (concurrency),
MATH,482, MATH 409 w/Min Grade D (concurrency) or MATH 415 w/Min Grade D (concurrency),
MATH,601,null,
MATH,602,null,
MATH,606,null,
MATH,608,null,
MATH,609,null,
MATH,610,null,
MATH,612,null,
MATH,618,null,
MATH,622,null,
MATH,630,null,
MATH,637,null,
MATH,642,null,
MATH,644,null,
MATH,645,null,
MATH,647,null,
MATH,654,null,
MATH,662,null,
MATH,663,null,
MATH,664,null,
MATH,666,null,
MATH,667,null,
MATH,676,null,
MATH,677,null,
MATH,679,null,
MATH,680,null,
MCMD,671,null,
MCMD,677, ( MSCI 601 w/Min Grade C or GENE 603 w/Min Grade C or GENE 631 w/Min Grade C ),
MEEN,210, ENGR 102 w/Min Grade C,
MEEN,210, ENGR 102 w/Min Grade C,
MEEN,221, ( PHYS 206 w/Min Grade C or PHYS 218 w/Min Grade C ) and ( MATH 251 w/Min Grade C (concurrency) or MATH 253 w/Min Grade C (concurrency) ),
MEEN,223, CHEM 120 w/Min Grade C or ( CHEM 107 w/Min Grade C and CHEM 117 w/Min Grade C ) and PHYS 206 w/Min Grade C,
MEEN,225, PHYS 206 w/Min Grade C and ( MATH 251 w/Min Grade C (concurrency) or MATH 253 w/Min Grade C (concurrency) ),
MEEN,260, STAT 211 w/Min Grade C and ECEN 215 w/Min Grade C (concurrency) and MEEN 315 w/Min Grade C (concurrency) and MATH 308 w/Min Grade C (concurrency),
MEEN,305, MEEN 225 w/Min Grade C and MEEN 210 w/Min Grade C (concurrency),
MEEN,315, ( MEEN 221 w/Min Grade C or MEEN 225 w/Min Grade C ) and ( MATH 251 w/Min Grade C or MATH 253 w/Min Grade C ),
MEEN,344, MEEN 315 w/Min Grade C and MATH 308 w/Min Grade C,
MEEN,345, MEEN 260 w/Min Grade C and MEEN 344 w/Min Grade C (concurrency),
MEEN,357, MATH 308 w/Min Grade C,
MEEN,357, MATH 308 w/Min Grade C,
MEEN,360, MEEN 223 w/Min Grade C and MEEN 260 w/Min Grade C,
MEEN,361, MEEN 210 w/Min Grade C and MEEN 260 w/Min Grade C and MEEN 360 w/Min Grade C (concurrency),
MEEN,363, ( MEEN 225 w/Min Grade C or MEEN 221 w/Min Grade C ) and MATH 308 w/Min Grade C and MEEN 357 w/Min Grade C (concurrency) and MEEN 305 w/Min Grade C (concurrency),
MEEN,364, MEEN 260 w/Min Grade C and MEEN 363 w/Min Grade C and ECEN 215 w/Min Grade C,
MEEN,365, MEEN 260 w/Min Grade C and MEEN 363 w/Min Grade C and ECEN 215 w/Min Grade C and MEEN 364 w/Min Grade C (concurrency),
MEEN,368, MEEN 305 w/Min Grade C and MEEN 210 w/Min Grade C (concurrency),
MEEN,399,null,
MEEN,401, MEEN 360 w/Min Grade C and MEEN 361 w/Min Grade C and MEEN 364 w/Min Grade C (concurrency) and MEEN 365 w/Min Grade C (concurrency) and MEEN 368 w/Min Grade C (concurrency) and MEEN 461 w/Min Grade C (concurrency) and MEEN 464 w/Min Grade C (concurrency),
MEEN,402, MEEN 401 w/Min Grade C,
MEEN,404, MEEN 401 w/Min Grade C (concurrency) and MEEN 360 w/Min Grade C and MEEN 361 w/Min Grade C and MEEN 364 w/Min Grade C and MEEN 461 w/Min Grade C,
MEEN,406, MEEN 260 w/Min Grade C and MEEN 315 w/Min Grade C,
MEEN,408, MEEN 364 w/Min Grade C,
MEEN,410, MEEN 344 w/Min Grade C,
MEEN,410, MEEN 344 w/Min Grade C,
MEEN,421, MEEN 461 w/Min Grade C,
MEEN,423, MEEN 357 w/Min Grade C,
MEEN,431, MEEN 364 w/Min Grade C,
MEEN,432, MEEN 363 w/Min Grade C,
MEEN,436, MEEN 344 w/Min Grade C,
MEEN,436, MEEN 344 w/Min Grade C,
MEEN,439, MEEN 315 w/Min Grade D,
MEEN,440, MEEN 368 w/Min Grade D or BMEN 361 w/Min Grade D or BAEN 375 w/Min Grade D,
MEEN,442, MEEN 363 w/Min Grade C and MEEN 368 w/Min Grade C,
MEEN,442, MEEN 363 w/Min Grade C and MEEN 368 w/Min Grade C,
MEEN,451, MEEN 368 w/Min Grade C,
MEEN,453, MEEN 360 w/Min Grade C and MEEN 361 w/Min Grade C,
MEEN,454, MEEN 344 w/Min Grade C and MEEN 368 w/Min Grade C,
MEEN,458, PHYS 206 w/Min Grade C,
MEEN,459,undefined,
MEEN,460, MEEN 360 w/Min Grade D and MEEN 361 w/Min Grade C,
MEEN,461, MEEN 344 w/Min Grade C,
MEEN,461, MEEN 344 w/Min Grade C,
MEEN,464, MEEN 345 w/Min Grade C and MEEN 461 w/Min Grade C (concurrency),
MEEN,475, MEEN 360 w/Min Grade C and MEEN 361 w/Min Grade C,
MEEN,489,null,
MEEN,489,null,
MEEN,489,null,
MEEN,601,null,
MEEN,602,null,
MEEN,607,null,
MEEN,608,null,
MEEN,611,null,
MEEN,612,null,
MEEN,617,null,
MEEN,630,null,
MEEN,632,null,
MEEN,633,null,
MEEN,639,null,
MEEN,644,null,
MEEN,651,null,
MEEN,652,null,
MEEN,655,null,
MEEN,657,null,
MEEN,659,null,
MEEN,662,null,
MEEN,665,null,
MEEN,671,null,
MEEN,673,null,
MEEN,678,null,
MEEN,683,null,
MEEN,689,null,
MEEN,689,null,
MEEN,689,null,
MEEN,689,null,
MEEN,689,null,
MEEN,689,null,
MEEN,700,null,
MEFB,450, ( MEFB 352 w/Min Grade D or MEFB 452 w/Min Grade D ) and RDNG 470 w/Min Grade D (concurrency) and RDNG 490 w/Min Grade D (concurrency),
MEFB,452, ( MEFB 450 w/Min Grade D (concurrency) and RDNG 470 w/Min Grade D (concurrency) and RDNG 490 w/Min Grade D (concurrency) ) or ( MEFB 460 w/Min Grade D (concurrency) and MEFB 470 w/Min Grade D (concurrency) and RDNG 490 w/Min Grade D (concurrency) ),
MEFB,460, MASC 351 w/Min Grade D and MASC 450 w/Min Grade D and MEFB 452 w/Min Grade D (concurrency) and MEFB 470 w/Min Grade D (concurrency) and RDNG 490 w/Min Grade D (concurrency),
MEFB,470, MEFB 452 w/Min Grade D (concurrency) or MEFB 460 w/Min Grade D (concurrency) or RDNG 490 w/Min Grade D (concurrency),
MEFB,497,null,
MEFB,497,null,
MEMA,625,undefined,
MEMA,646,null,
MGMT,209,null,
MGMT,309,null,
MGMT,311,null,
MGMT,311,null,
MGMT,312, MGMT 311 w/Min Grade D or MGMT 211 w/Min Grade D,
MGMT,363,null,
MGMT,363,null,
MGMT,372, ( MGMT 363 w/Min Grade D ),
MGMT,373, ( MGMT 363 w/Min Grade D ),
MGMT,376,null,
MGMT,421, MGMT 363 w/Min Grade D,
MGMT,422, MGMT 363 w/Min Grade D,
MGMT,424, MGMT 363 w/Min Grade D,
MGMT,425, MGMT 373 w/Min Grade D,
MGMT,430,null,
MGMT,439, MGMT 363 w/Min Grade D,
MGMT,440, MGMT 363 w/Min Grade D,
MGMT,450,null,
MGMT,460, MGMT 363 w/Min Grade D,
MGMT,464, MGMT 363 w/Min Grade D,
MGMT,466, ( MGMT 311 w/Min Grade D or MGMT 211 w/Min Grade D ) and MGMT 363 w/Min Grade D and FINC 341 w/Min Grade D and ( INFO 364 w/Min Grade D or SCMT 364 w/Min Grade D ) and MKTG 321 w/Min Grade D,
MGMT,466, ( MGMT 311 w/Min Grade D or MGMT 211 w/Min Grade D ) and MGMT 363 w/Min Grade D and FINC 341 w/Min Grade D and ( INFO 364 w/Min Grade D or SCMT 364 w/Min Grade D ) and MKTG 321 w/Min Grade D,
MGMT,470,null,
MGMT,476,null,
MGMT,478,null,
MGMT,479,null,
MGMT,489, MGMT 363 w/Min Grade D,
MGMT,614,null,
MGMT,618,null,
MGMT,622,null,
MGMT,624,null,
MGMT,629,null,
MGMT,630,null,
MGMT,633,null,
MGMT,637,null,
MGMT,638,null,
MGMT,639,null,
MGMT,640,null,
MGMT,643,null,
MGMT,650,null,
MGMT,660,null,
MGMT,673,null,
