ccode,cnumber,crn,
ATTR,202,30948,
ATTR,302,34998,
ATTR,643,47784,
ATTR,646,47846,
ATTR,653,47847,
ATTR,656,47848,
ATTR,664,47842,
ATTR,671,17076,
ATTR,672,27320,
ATTR,676,47863,
ATTR,677,47864,
ATTR,677,47865,
ATTR,677,47866,
BAEN,301,14158,
BAEN,301,14159,
BAEN,320,53198,
BAEN,320,10241,
BAEN,320,14822,
BAEN,320,22604,
BAEN,320,23392,
BAEN,365,10242,
BAEN,365,26194,
BAEN,366,10243,
BAEN,370,10244,
BAEN,370,10245,
BAEN,399,33290,
BAEN,399,56503,
BAEN,412,42025,
BAEN,420,49249,
BAEN,427,30216,
BAEN,431,49253,
BAEN,460,49250,
BAEN,465,15302,
BAEN,468,53569,
BAEN,477,41443,
BAEN,480,12466,
BAEN,489,56312,
BAEN,491,16515,
BAEN,491,16516,
BAEN,491,25199,
BAEN,627,30230,
BAEN,627,52897,
BAEN,631,49252,
BAEN,642,41476,
BAEN,651,55991,
BAEN,652,46784,
BAEN,662,21395,
BAEN,665,15303,
BAEN,672,49251,
BAEN,674,53595,
BAEN,685,48589,
BAEN,685,48728,
BAEN,685,35659,
BAEN,689,56369,
BAEN,691,13006,
BAEN,691,13007,
BAEN,691,51345,
BAEN,691,51346,
BAEN,691,13009,
BAEN,691,13010,
BAEN,691,13011,
BAEN,691,13012,
BAEN,691,16606,
BAEN,691,13013,
BAEN,691,13014,
BAEN,691,16607,
BAEN,691,13015,
BAEN,691,13018,
BAEN,691,13019,
BAEN,691,13029,
BEFB,425,15997,
BEFB,425,15225,
BEFB,426,16632,
BEFB,426,17932,
BEFB,470,10251,
BEFB,476,10252,
BESC,201,10253,
BESC,201,24865,
BESC,204,14644,
BESC,204,10254,
BESC,357,53652,
BESC,402,15947,
BESC,402,10255,
BESC,403,19491,
BESC,431,41497,
BESC,481,14661,
BESC,481,14662,
BESC,481,20074,
BESC,484,12484,
BESC,484,44875,
BESC,484,44876,
BESC,484,44877,
BESC,484,29847,
BESC,484,44878,
BESC,484,14476,
BESC,484,14050,
BESC,484,15107,
BESC,484,15108,
BESC,484,56761,
BESC,491,15237,
BESC,491,17068,
BESC,491,15240,
BESC,491,15242,
BESC,491,17070,
BESC,491,17067,
BESL,610,54219,
BESL,612,41522,
BESL,612,41516,
BESL,615,41588,
BESL,615,41597,
BESL,617,46495,
BESL,683,41600,
BESL,683,41602,
BESL,683,41619,
BESL,685,53022,
BESL,685,41643,
BESL,691,41645,
BESL,691,56941,
BESL,691,41647,
BESL,691,41648,
BESL,691,45062,
BESL,691,48816,
BICH,303,30606,
BICH,404,22437,
BICH,406,41860,
BICH,409,41843,
BICH,409,41844,
BICH,409,43761,
BICH,409,43762,
BICH,409,43763,
BICH,409,43770,
BICH,409,43771,
BICH,409,43772,
BICH,409,41845,
BICH,410,10257,
BICH,410,19416,
BICH,411,10263,
BICH,411,10269,
BICH,411,10272,
BICH,411,18645,
BICH,412,54820,
BICH,412,54821,
BICH,412,55838,
BICH,412,55839,
BICH,414,23507,
BICH,414,23508,
BICH,414,14556,
BICH,414,14557,
BICH,420,54798,
BICH,420,54799,
BICH,431,50740,
BICH,431,10274,
BICH,432,14541,
BICH,440,54824,
BICH,440,20628,
BICH,441,50750,
BICH,441,12469,
BICH,464,13064,
BICH,489,56177,
BICH,491,14059,
BICH,491,33384,
BICH,491,16543,
BICH,491,33386,
BICH,491,57235,
BICH,491,16085,
BICH,491,16529,
BICH,491,15319,
BICH,491,57251,
BICH,491,13810,
BICH,491,22908,
BICH,491,18396,
BICH,491,16234,
BICH,491,14965,
BICH,491,18485,
BICH,491,15317,
BICH,491,18580,
BICH,491,15321,
BICH,491,16530,
BICH,491,16366,
BICH,491,22909,
BICH,491,18575,
BICH,491,22910,
BICH,491,22716,
BICH,491,28281,
BICH,491,33013,
BICH,491,33074,
BICH,491,33075,
BICH,491,33076,
BICH,491,33447,
BICH,491,34612,
BICH,491,16367,
BICH,491,18397,
BICH,491,12922,
BICH,491,16093,
BICH,491,18062,
BICH,491,15323,
BICH,491,18394,
BICH,491,18581,
BICH,491,22912,
BICH,491,18063,
BICH,491,15888,
BICH,491,16474,
BICH,491,16122,
BICH,491,18487,
BICH,491,28288,
BICH,491,29971,
BICH,491,15324,
BICH,491,18574,
BICH,491,28286,
BICH,491,37260,
BICH,491,22911,
BICH,491,28287,
BICH,673,49946,
BICH,674,10280,
BICH,676,26188,
BICH,678,44461,
BICH,685,16644,
BICH,689,56374,
BICH,689,56375,
BICH,689,56376,
BICH,689,56377,
BICH,689,56380,
BICH,689,56612,
BICH,689,56614,
BICH,689,56615,
BICH,689,56616,
BICH,689,56617,
BICH,689,56713,
BICH,689,57226,
BICH,690,10283,
BICH,691,13159,
BICH,691,16645,
BICH,691,13161,
BICH,691,14168,
BICH,691,14169,
BICH,691,14170,
BICH,691,13169,
BICH,691,13170,
BICH,691,14171,
BICH,691,13171,
BICH,691,13172,
BICH,691,13173,
BICH,691,13174,
BICH,691,13175,
BICH,691,16303,
BICH,691,13176,
BICH,691,13177,
BICH,691,13178,
BICH,691,13180,
BICH,691,13181,
BICH,691,13183,
BICH,691,13184,
BICH,691,16648,
BICH,691,13186,
BICH,691,15049,
BICH,691,52003,
BICH,691,52004,
BICH,691,52452,
BICH,691,16649,
BICH,697,15050,
BICH,697,15051,
BIMS,110,23368,
BIMS,110,23369,
BIMS,110,44879,
BIMS,125,43319,
BIMS,125,43320,
BIMS,289,55002,
BIMS,291,25805,
BIMS,291,57170,
BIMS,291,57171,
BIMS,291,57172,
BIMS,291,57217,
BIMS,291,57218,
BIMS,291,56736,
BIMS,291,56738,
BIMS,291,56739,
BIMS,320,10288,
BIMS,320,14185,
BIMS,320,44840,
BIMS,320,43256,
BIMS,380,44192,
BIMS,380,44193,
BIMS,421,14187,
BIMS,481,36578,
BIMS,481,36581,
BIMS,481,40374,
BIMS,484,12467,
BIMS,484,19526,
BIMS,485,37010,
BIMS,485,25806,
BIMS,485,37011,
BIMS,485,48382,
BIMS,485,48384,
BIMS,485,48388,
BIMS,485,48680,
BIMS,489,56901,
BIMS,489,56940,
BIMS,491,32974,
BIMS,491,57141,
BIMS,491,56741,
BIMS,491,44931,
BIMS,491,25888,
BIMS,491,45520,
BIMS,491,48176,
BIMS,491,52961,
BIMS,491,53017,
BIMS,491,53124,
BIMS,491,53127,
BIMS,491,53160,
BIMS,491,56529,
BIMS,491,56530,
BIMS,491,53031,
BIMS,491,53032,
BIMS,491,53034,
BIMS,491,16496,
BIMS,491,53106,
BIMS,491,56520,
BIMS,491,56521,
BIMS,491,56522,
BIMS,491,56523,
BIMS,491,56524,
BIMS,491,56525,
BIMS,491,56526,
BIMS,491,56527,
BIMS,491,56528,
BIMS,491,56740,
BIMS,491,20223,
BIMS,491,57219,
BIMS,491,57220,
BIMS,491,57255,
BIMS,491,22999,
BIMS,491,26091,
BIMS,491,53162,
BIMS,491,57254,
BIMS,491,18332,
BIMS,491,14991,
BIMS,491,15839,
BIMS,491,20225,
BIMS,491,16377,
BIMS,491,17816,
BIMS,491,15984,
BIMS,491,44750,
BIOL,100,37883,
BIOL,107,10290,
BIOL,107,10293,
BIOL,107,23617,
BIOL,107,30506,
BIOL,111,12230,
BIOL,111,12231,
BIOL,111,12232,
BIOL,111,12233,
BIOL,111,12234,
BIOL,111,12235,
BIOL,111,12236,
BIOL,111,12237,
BIOL,111,16089,
BIOL,111,19988,
BIOL,111,12238,
BIOL,111,12239,
BIOL,111,12240,
BIOL,111,12241,
BIOL,111,12242,
BIOL,111,12243,
BIOL,111,12244,
BIOL,111,12245,
BIOL,111,12246,
BIOL,111,12247,
BIOL,111,15287,
BIOL,111,18826,
BIOL,111,19990,
BIOL,111,18822,
BIOL,111,18823,
BIOL,111,18824,
BIOL,111,37796,
BIOL,111,15283,
BIOL,111,12248,
BIOL,111,12249,
BIOL,111,37797,
BIOL,111,12251,
BIOL,111,12252,
BIOL,111,12254,
BIOL,111,16088,
BIOL,111,20809,
BIOL,111,31978,
BIOL,111,31979,
BIOL,111,31987,
BIOL,111,31988,
BIOL,111,52651,
BIOL,112,27247,
BIOL,112,27248,
BIOL,112,27313,
BIOL,112,30503,
BIOL,112,43569,
BIOL,112,43570,
BIOL,112,10315,
BIOL,112,15288,
BIOL,112,10316,
BIOL,112,10317,
BIOL,112,15290,
BIOL,112,10318,
BIOL,112,10319,
BIOL,112,10320,
BIOL,112,10321,
BIOL,112,10322,
BIOL,112,10323,
BIOL,112,20863,
BIOL,112,20865,
BIOL,112,10295,
BIOL,112,10296,
BIOL,112,10297,
BIOL,112,10298,
BIOL,112,10299,
BIOL,112,10300,
BIOL,112,10301,
BIOL,112,10302,
BIOL,112,42454,
BIOL,112,42455,
BIOL,112,42456,
BIOL,112,10306,
BIOL,112,20858,
BIOL,112,10324,
BIOL,112,10325,
BIOL,112,10326,
BIOL,112,10327,
BIOL,112,10328,
BIOL,112,15293,
BIOL,112,10329,
BIOL,112,10330,
BIOL,112,10331,
BIOL,112,10332,
BIOL,112,10333,
BIOL,112,18827,
BIOL,112,20866,
BIOL,112,12944,
BIOL,112,10307,
BIOL,112,10308,
BIOL,112,10309,
BIOL,112,10310,
BIOL,112,10311,
BIOL,112,12945,
BIOL,112,10312,
BIOL,112,10313,
BIOL,112,10314,
BIOL,112,20859,
BIOL,112,10334,
BIOL,112,10335,
BIOL,112,15297,
BIOL,112,10336,
BIOL,112,39372,
BIOL,112,39373,
BIOL,112,42457,
BIOL,112,42458,
BIOL,112,42459,
BIOL,112,42460,
BIOL,112,42461,
BIOL,112,42462,
BIOL,112,42824,
BIOL,112,42827,
BIOL,112,44351,
BIOL,112,45366,
BIOL,112,44352,
BIOL,112,44353,
BIOL,112,44355,
BIOL,112,44357,
BIOL,112,44359,
BIOL,112,45367,
BIOL,112,50298,
BIOL,112,50299,
BIOL,112,50300,
BIOL,112,50301,
BIOL,112,50302,
BIOL,112,50303,
BIOL,112,50304,
BIOL,112,50305,
BIOL,112,50307,
BIOL,112,50308,
BIOL,112,50311,
BIOL,112,50312,
BIOL,112,36433,
BIOL,112,36434,
BIOL,112,47982,
BIOL,113,51929,
BIOL,113,51928,
BIOL,113,37863,
BIOL,206,19834,
BIOL,206,10337,
BIOL,206,18229,
BIOL,206,14008,
BIOL,206,22605,
BIOL,206,22625,
BIOL,206,22626,
BIOL,206,22627,
BIOL,206,29191,
BIOL,206,29192,
BIOL,206,29239,
BIOL,206,29240,
BIOL,206,56661,
BIOL,213,10338,
BIOL,213,15315,
BIOL,213,52448,
BIOL,214,27250,
BIOL,214,42558,
BIOL,214,10340,
BIOL,214,42559,
BIOL,214,53454,
BIOL,291,37882,
BIOL,291,36685,
BIOL,291,57111,
BIOL,291,36848,
BIOL,291,40620,
BIOL,291,48996,
BIOL,291,56943,
BIOL,291,44573,
BIOL,291,36849,
BIOL,291,48972,
BIOL,291,45118,
BIOL,291,48962,
BIOL,291,45083,
BIOL,291,56915,
BIOL,291,57113,
BIOL,291,48493,
BIOL,291,56913,
BIOL,291,57196,
BIOL,291,57205,
BIOL,302,30508,
BIOL,319,10342,
BIOL,319,10343,
BIOL,319,10346,
BIOL,319,10347,
BIOL,319,13959,
BIOL,319,14176,
BIOL,319,18465,
BIOL,319,19410,
BIOL,319,19411,
BIOL,319,19593,
BIOL,319,19594,
BIOL,319,10344,
BIOL,319,10345,
BIOL,319,10348,
BIOL,319,10349,
BIOL,319,10350,
BIOL,319,10352,
BIOL,319,10353,
BIOL,319,13958,
BIOL,319,45343,
BIOL,319,45344,
BIOL,319,45345,
BIOL,319,45346,
BIOL,319,45347,
BIOL,319,45348,
BIOL,319,45349,
BIOL,319,45350,
BIOL,319,45351,
BIOL,319,45352,
BIOL,319,48808,
BIOL,319,48809,
BIOL,319,50397,
BIOL,319,50398,
BIOL,319,50399,
BIOL,319,50400,
BIOL,319,50401,
BIOL,319,50402,
BIOL,319,50403,
BIOL,319,50404,
BIOL,320,35504,
BIOL,320,10354,
BIOL,320,10355,
BIOL,320,10356,
BIOL,320,10357,
BIOL,320,10358,
BIOL,320,10359,
BIOL,320,10360,
BIOL,320,10361,
BIOL,320,10362,
BIOL,320,10363,
BIOL,320,10364,
BIOL,320,10365,
BIOL,320,10366,
BIOL,320,10367,
BIOL,320,10368,
BIOL,320,20162,
BIOL,320,21470,
BIOL,320,21471,
BIOL,320,21472,
BIOL,320,21474,
BIOL,320,50407,
BIOL,320,50408,
BIOL,320,50409,
BIOL,320,50410,
BIOL,320,50411,
BIOL,320,50412,
BIOL,320,50413,
BIOL,320,50414,
BIOL,320,50415,
BIOL,320,50416,
BIOL,320,50417,
BIOL,320,50418,
BIOL,320,50420,
BIOL,320,50421,
BIOL,320,50422,
BIOL,320,50423,
BIOL,320,50424,
BIOL,320,50425,
BIOL,320,50426,
BIOL,320,50428,
BIOL,320,51121,
BIOL,335,12575,
BIOL,335,12577,
BIOL,351,42342,
BIOL,351,42536,
BIOL,351,42537,
BIOL,351,42538,
BIOL,351,42541,
BIOL,351,42542,
BIOL,351,42543,
BIOL,351,42544,
BIOL,351,42545,
BIOL,351,42546,
BIOL,351,42547,
BIOL,351,42548,
BIOL,351,42549,
BIOL,351,42550,
BIOL,351,42551,
BIOL,351,42552,
BIOL,357,42346,
BIOL,388,37770,
BIOL,388,37771,
BIOL,388,37772,
BIOL,388,37773,
BIOL,401,51915,
BIOL,401,51914,
BIOL,401,51913,
BIOL,401,51912,
BIOL,401,51911,
BIOL,401,51910,
BIOL,401,51786,
BIOL,401,51785,
BIOL,401,51784,
BIOL,401,51783,
BIOL,401,46502,
BIOL,401,46501,
BIOL,401,46500,
BIOL,401,46499,
BIOL,401,44469,
BIOL,401,44445,
BIOL,401,42988,
BIOL,401,42987,
BIOL,401,42986,
BIOL,401,42985,
BIOL,402,42902,
BIOL,402,42903,
BIOL,402,45196,
BIOL,402,45197,
BIOL,402,50323,
BIOL,402,50328,
BIOL,402,52447,
BIOL,403,51927,
BIOL,403,51926,
BIOL,403,51925,
BIOL,403,51924,
BIOL,403,50357,
BIOL,403,50356,
BIOL,403,50354,
BIOL,403,50352,
BIOL,403,50350,
BIOL,403,50297,
BIOL,406,10372,
BIOL,407,50364,
BIOL,413,10373,
BIOL,414,42565,
BIOL,428,50667,
BIOL,430,30676,
BIOL,430,48047,
BIOL,430,31745,
BIOL,430,52115,
BIOL,438,42563,
BIOL,443,51389,
BIOL,444,37862,
BIOL,445,53420,
BIOL,450,50315,
BIOL,450,50316,
BIOL,451,42564,
BIOL,454,10378,
BIOL,456,45267,
BIOL,461,18828,
BIOL,484,33415,
BIOL,489,53447,
BIOL,489,54896,
BIOL,489,55306,
BIOL,489,56330,
BIOL,491,40001,
BIOL,491,44409,
BIOL,491,44807,
BIOL,491,45045,
BIOL,491,40236,
BIOL,491,52745,
BIOL,491,40371,
BIOL,491,40475,
BIOL,491,44988,
BIOL,491,44572,
BIOL,491,48494,
BIOL,491,52655,
BIOL,491,40316,
BIOL,491,52690,
BIOL,491,57216,
BIOL,491,57063,
BIOL,491,57114,
BIOL,491,57112,
BIOL,491,18573,
BIOL,491,20888,
BIOL,491,13912,
BIOL,491,16169,
BIOL,491,33284,
BIOL,491,16175,
BIOL,491,14982,
BIOL,491,18471,
BIOL,491,20891,
BIOL,491,13982,
BIOL,491,16176,
BIOL,491,48935,
BIOL,491,14999,
BIOL,491,43122,
BIOL,491,18536,
BIOL,491,35565,
BIOL,491,20894,
BIOL,491,18516,
BIOL,491,23620,
BIOL,491,20463,
BIOL,491,45478,
BIOL,491,22848,
BIOL,491,16171,
BIOL,491,57203,
BIOL,491,18537,
BIOL,491,20895,
BIOL,491,43124,
BIOL,491,13914,
BIOL,491,16172,
BIOL,491,20896,
BIOL,491,13915,
BIOL,491,45480,
BIOL,491,20897,
BIOL,491,19930,
BIOL,491,14989,
BIOL,491,14055,
BIOL,491,16061,
BIOL,491,13917,
BIOL,491,37215,
BIOL,491,43129,
BIOL,491,43135,
BIOL,491,45483,
BIOL,491,45485,
BIOL,491,56678,
BIOL,491,57224,
BIOL,491,57204,
BIOL,491,40458,
BIOL,491,44410,
BIOL,491,48491,
BIOL,491,48973,
BIOL,491,57223,
BIOL,491,53042,
BIOL,491,45070,
BIOL,491,56914,
BIOL,491,57116,
BIOL,491,53066,
BIOL,491,48496,
BIOL,491,57115,
BIOL,492,35667,
BIOL,495,47945,
BIOL,496,35668,
BIOL,601,42345,
BIOL,606,12569,
BIOL,608,14641,
BIOL,609,50365,
BIOL,628,10384,
BIOL,635,10385,
BIOL,644,34151,
BIOL,661,18829,
BIOL,681,56225,
BIOL,681,44119,
BIOL,681,43523,
BIOL,681,44175,
BIOL,681,44254,
BIOL,681,18224,
BIOL,681,10389,
BIOL,681,14713,
BIOL,681,51588,
BIOL,681,40082,
BIOL,681,45375,
BIOL,681,56012,
BIOL,681,56659,
BIOL,681,56920,
BIOL,682,51909,
BIOL,685,52924,
BIOL,685,52639,
BIOL,686,35669,
BIOL,691,20915,
BIOL,691,15903,
BIOL,691,43138,
BIOL,691,13582,
BIOL,691,20919,
BIOL,691,13572,
BIOL,691,13594,
BIOL,691,13586,
BIOL,691,13581,
BIOL,691,43142,
BIOL,691,15904,
BIOL,691,20924,
BIOL,691,43143,
BIOL,691,43145,
BIOL,691,35567,
BIOL,691,13588,
BIOL,691,20254,
BIOL,691,15905,
BIOL,691,13583,
BIOL,691,23621,
BIOL,691,15906,
BIOL,691,45487,
BIOL,691,13579,
BIOL,691,13584,
BIOL,691,15908,
BIOL,691,20927,
BIOL,691,20149,
BIOL,691,44117,
BIOL,691,14993,
BIOL,691,14838,
BIOL,691,13576,
BIOL,691,45488,
BIOL,691,45489,
BIOL,691,20931,
BIOL,691,43147,
BIOL,691,56497,
BIOL,691,56499,
BIOL,691,56607,
BIOL,691,56496,
BIOL,691,48613,
BIOL,691,52816,
BIOL,691,53024,
BIOL,691,56760,
BIOL,696,30674,
BIOT,645,45269,
BIOT,684,17687,
BIOT,684,19921,
BIOT,684,20102,
BIOT,684,52978,
BIOT,685,14666,
BIOT,685,14667,
BIOT,685,19936,
BIOT,685,20004,
BIOT,685,20007,
BIOT,685,15042,
BIOT,685,20104,
BIOT,685,16152,
BIOT,685,16159,
BIOT,685,16173,
BIOT,685,16371,
BIOT,685,16428,
BIOT,685,16444,
BIOT,685,16497,
BIOT,685,18124,
BIOT,685,18197,
BIOT,685,18289,
BIOT,685,18322,
BIOT,685,18416,
BIOT,685,18417,
BIOT,685,22769,
BMEN,201,49932,
BMEN,207,49985,
BMEN,207,46958,
BMEN,207,49935,
BMEN,207,49984,
BMEN,250,49992,
BMEN,250,49993,
BMEN,250,49990,
BMEN,250,49991,
BMEN,253,50828,
BMEN,254,49987,
BMEN,254,49988,
BMEN,291,44635,
BMEN,291,52782,
BMEN,291,44941,
BMEN,291,56903,
BMEN,291,33257,
BMEN,291,45003,
BMEN,291,45165,
BMEN,291,45166,
BMEN,291,57188,
BMEN,291,57189,
BMEN,291,57201,
BMEN,291,57210,
BMEN,291,37155,
BMEN,311,49996,
BMEN,311,49997,
BMEN,311,49994,
BMEN,311,49995,
BMEN,321,51888,
BMEN,341,26366,
BMEN,341,54752,
BMEN,341,26367,
BMEN,341,52397,
BMEN,343,50001,
BMEN,343,50002,
BMEN,343,50003,
BMEN,343,50004,
BMEN,343,50005,
BMEN,343,50006,
BMEN,343,50007,
BMEN,343,50025,
BMEN,343,50026,
BMEN,343,50027,
BMEN,343,50028,
BMEN,343,50029,
BMEN,343,50030,
BMEN,343,50031,
BMEN,343,50032,
BMEN,343,50033,
BMEN,343,50034,
BMEN,343,50035,
BMEN,343,50036,
BMEN,343,50037,
BMEN,343,50039,
BMEN,343,50041,
BMEN,343,50044,
BMEN,343,50045,
BMEN,344,50174,
BMEN,344,50176,
BMEN,344,50178,
BMEN,344,50179,
BMEN,344,50180,
BMEN,344,50181,
BMEN,344,50182,
BMEN,344,50183,
BMEN,344,50184,
BMEN,344,50186,
BMEN,344,50188,
BMEN,344,50190,
BMEN,344,50192,
BMEN,344,50194,
BMEN,344,50195,
BMEN,344,50198,
BMEN,344,50199,
BMEN,344,50201,
BMEN,344,50203,
BMEN,344,50206,
BMEN,344,50207,
BMEN,344,50208,
BMEN,344,50209,
BMEN,344,50210,
BMEN,344,50211,
BMEN,344,50212,
BMEN,344,50227,
BMEN,344,52398,
BMEN,344,52399,
BMEN,344,52400,
BMEN,351,50214,
BMEN,354,50217,
BMEN,354,50219,
BMEN,361,51877,
BMEN,361,54766,
BMEN,399,36949,
BMEN,401,23950,
BMEN,404,46963,
BMEN,422,54757,
BMEN,431,44088,
BMEN,431,26374,
BMEN,454,26376,
BMEN,454,30374,
BMEN,454,50225,
BMEN,458,42814,
BMEN,463,54763,
BMEN,463,42804,
BMEN,469,44495,
BMEN,471,38396,
BMEN,480,20889,
BMEN,481,55720,
BMEN,483,50226,
BMEN,486,26377,
BMEN,487,46950,
BMEN,489,55663,
BMEN,489,55664,
BMEN,489,55665,
BMEN,489,55670,
BMEN,491,57016,
BMEN,491,33152,
BMEN,491,33224,
BMEN,491,33280,
BMEN,491,33281,
BMEN,491,33295,
BMEN,491,33296,
BMEN,491,33317,
BMEN,491,44768,
BMEN,491,44770,
BMEN,491,48993,
BMEN,491,48994,
BMEN,491,52801,
BMEN,491,56951,
BMEN,491,56952,
BMEN,491,56953,
BMEN,491,57017,
BMEN,491,57232,
BMEN,491,22975,
BMEN,491,57071,
BMEN,491,23287,
BMEN,491,57070,
BMEN,491,23156,
BMEN,491,57040,
BMEN,491,36988,
BMEN,491,29921,
BMEN,491,16536,
BMEN,491,33119,
BMEN,491,33120,
BMEN,491,33121,
BMEN,491,33340,
BMEN,491,33342,
BMEN,491,37335,
BMEN,491,29306,
BMEN,491,44769,
BMEN,491,48967,
BMEN,491,16410,
BMEN,491,52802,
BMEN,491,57073,
BMEN,491,18535,
BMEN,491,57075,
BMEN,491,16044,
BMEN,491,16043,
BMEN,491,16424,
BMEN,491,52532,
BMEN,491,18387,
BMEN,491,15018,
BMEN,491,16409,
BMEN,491,29691,
BMEN,491,29307,
BMEN,491,18562,
BMEN,491,57212,
BMEN,491,57234,
BMEN,491,22964,
BMEN,491,23070,
BMEN,491,56954,
BMEN,491,56955,
BMEN,491,56956,
BMEN,491,56957,
BMEN,491,56958,
BMEN,491,56959,
BMEN,491,56960,
BMEN,491,56961,
BMEN,491,56962,
BMEN,491,56963,
BMEN,491,56964,
BMEN,491,56965,
BMEN,491,56966,
BMEN,491,56968,
BMEN,491,56969,
BMEN,491,56970,
BMEN,491,56971,
BMEN,491,56974,
BMEN,491,57015,
BMEN,491,57078,
BMEN,604,46977,
BMEN,631,26378,
BMEN,636,35196,
BMEN,658,46989,
BMEN,663,56810,
BMEN,669,56902,
BMEN,674,10392,
BMEN,681,10393,
BMEN,683,50230,
BMEN,684,18577,
BMEN,684,40765,
BMEN,685,23192,
BMEN,685,16577,
BMEN,685,18321,
BMEN,685,20336,
BMEN,686,54758,
BMEN,689,55185,
BMEN,689,55920,
BMEN,689,56245,
BMEN,689,56370,
BMEN,689,56594,
BMEN,689,56799,
BMEN,689,57142,
BMEN,691,56463,
BMEN,691,22501,
BMEN,691,23961,
BMEN,691,13431,
BMEN,691,36407,
BMEN,691,36904,
BMEN,691,39976,
BMEN,691,40142,
BMEN,691,40143,
BMEN,691,13432,
BMEN,691,13433,
BMEN,691,13434,
BMEN,691,13436,
BMEN,691,20042,
BMEN,691,13437,
BMEN,691,13438,
BMEN,691,13440,
BMEN,691,13441,
BMEN,691,13442,
BMEN,691,13443,
BMEN,691,13444,
BMEN,691,52929,
BMEN,691,13446,
BMEN,691,13447,
BMEN,691,15009,
BMEN,691,14974,
BMEN,691,23962,
BMEN,691,23963,
BMEN,691,13944,
BMEN,691,16046,
BMEN,691,26381,
BMEN,691,26382,
BMEN,691,20041,
BMEN,691,36406,
BMEN,691,22502,
BMEN,691,29563,
BUAD,620,20133,
BUAD,679,48449,
BUAD,679,48450,
BUAD,684,25560,
BUAD,689,56847,
BUAD,693,48082,
BUAD,693,56752,
BUAD,693,48445,
BUAD,710,29312,
BUAD,715,29313,
BUSH,141,56346,
BUSH,285,56891,
BUSH,300,56539,
BUSH,485,55708,
BUSH,485,57239,
BUSH,631,43672,
BUSH,631,28619,
BUSH,632,43093,
BUSH,635,14486,
BUSH,635,14485,
BUSN,101,42720,
BUSN,203,41737,
BUSN,203,41736,
BUSN,203,41738,
BUSN,203,53668,
BUSN,203,53669,
BUSN,203,53670,
BUSN,203,53671,
BUSN,203,53672,
BUSN,206,54675,
BUSN,208,54678,
BUSN,209,54677,
BUSN,225,31514,
BUSN,225,31515,
BUSN,289,55509,
BUSN,299,50842,
BUSN,392,48780,
BUSN,392,25093,
BUSN,392,43742,
BUSN,392,25097,
BUSN,401,10394,
BUSN,403,55518,
BUSN,403,14207,
BUSN,403,18084,
BUSN,403,28955,
BUSN,403,50637,
BUSN,404,53904,
BUSN,404,50632,
BUSN,404,50633,
BUSN,404,50634,
BUSN,404,50635,
BUSN,404,50636,
BUSN,432,35238,
BUSN,484,14043,
BUSN,484,51624,
BUSN,484,56008,
BUSN,484,56009,
BUSN,489,56217,
CARC,101,43198,
CARC,101,52632,
CARC,301,55743,
CARC,311,55744,
CARC,331,55745,
CARC,481,22380,
CARC,481,20179,
CARC,481,54435,
CARC,485,24852,
CARC,602,19306,
CARC,698,19307,
CEHD,300,56486,
CHEM,107,42364,
CHEM,107,46368,
CHEM,107,32050,
CHEM,117,12286,
CHEM,117,12291,
CHEM,117,12292,
CHEM,117,12293,
CHEM,117,12294,
CHEM,117,12295,
CHEM,117,12296,
CHEM,117,12298,
CHEM,117,12299,
CHEM,117,12300,
CHEM,117,38010,
CHEM,117,46370,
CHEM,117,46371,
CHEM,117,46374,
CHEM,117,46375,
CHEM,117,46376,
CHEM,117,46377,
CHEM,117,46378,
CHEM,117,46382,
CHEM,117,46386,
CHEM,117,46387,
CHEM,117,46390,
CHEM,117,46391,
CHEM,117,32049,
CHEM,117,43296,
CHEM,119,38025,
CHEM,119,38026,
CHEM,119,38028,
CHEM,119,38029,
CHEM,119,38030,
CHEM,119,38031,
CHEM,119,38032,
CHEM,119,38033,
CHEM,119,38034,
CHEM,119,38035,
CHEM,119,38036,
CHEM,119,38037,
CHEM,119,38039,
CHEM,119,38040,
CHEM,119,38042,
CHEM,119,38044,
CHEM,119,38046,
CHEM,119,38047,
CHEM,119,38049,
CHEM,119,38051,
CHEM,119,38052,
CHEM,119,38054,
CHEM,119,38055,
CHEM,119,38056,
CHEM,119,38057,
CHEM,119,38059,
CHEM,119,38058,
CHEM,119,38060,
CHEM,119,38061,
CHEM,119,44027,
CHEM,120,37964,
CHEM,120,37965,
CHEM,120,37966,
CHEM,120,37967,
CHEM,120,37968,
CHEM,120,37969,
CHEM,120,38185,
CHEM,120,38186,
CHEM,120,38187,
CHEM,120,38188,
CHEM,120,38189,
CHEM,120,38190,
CHEM,120,38191,
CHEM,120,38192,
CHEM,120,38193,
CHEM,120,38194,
CHEM,120,38195,
CHEM,120,38196,
CHEM,120,42995,
CHEM,120,38198,
CHEM,120,38199,
CHEM,120,38826,
CHEM,120,38200,
CHEM,120,38201,
CHEM,120,38202,
CHEM,120,38203,
CHEM,120,38204,
CHEM,120,38205,
CHEM,120,38206,
CHEM,120,38282,
CHEM,120,43004,
CHEM,120,38284,
CHEM,120,38285,
CHEM,120,38286,
CHEM,120,38287,
CHEM,120,38288,
CHEM,120,38289,
CHEM,120,38290,
CHEM,120,38291,
CHEM,120,38292,
CHEM,120,38293,
CHEM,120,38294,
CHEM,120,42993,
CHEM,120,38296,
CHEM,120,38297,
CHEM,120,38298,
